Community_ID,Size,Avg_Papers,Top_Authors
578,1,1.0,バン伴碧B11-5
579,2,1.0,"栗原健太郎Q8-5○, A12-4○"
580,1,1.0,H6:対話(3)
581,1,1.0,片上 大輔D7-1
582,1,1.0,山口流星C9-3
583,1,1.0,志満津奈央P5-10○
584,2,1.0,"Luis E CA10-1, Rocha"
585,1,1.0,一杉裕志D2-1
586,1,1.0,齊藤成輝B4-3○
587,1,1.0,マト的場成紀P9-4○
588,1,1.0,プタプタシンスキ・ミハウA12-3
589,1,1.0,有田 隼也Q5-12
590,1,1.0,山下 洋史C8-1
591,2,1.0,"渡邊友香 (国語研), 西川賢哉"
592,1,1.0,杉本海人P4-19○
593,1,1.0,C10:意味解析(2)
594,1,1.0,野村ホールディングス株式会社
595,2,1.0,"Chia-ChienP9-20, Hung"
596,2,1.0,"GoD6-1○, Kamoda"
597,1,1.0,橋本 雄太E1-5
598,1,1.0,渡部 晋治P5-20
599,1,1.0,小柳響子P1-6
600,1,1.0,天谷武琉D7-5
601,1,1.0,E4:語彙資源・辞書(2)Zoom
602,1,1.0,山岸駿秀Q8-2○
604,1,1.0,松井鉄平B5-2
605,3,1.3333333333333333,"新妻巧朗P2-8○, P8-6, P3-25"
606,1,1.0,太田博三D9-4○
607,2,1.0,"IlkerQ9-3, Yildirim"
608,2,1.0,"ヒサ久田 祥平E3-2, Q1-23J○"
609,1,1.0,広田 航P6-6○
610,2,1.0,"オハ小原孝介Q2-5, Q2-6○"
611,2,1.0,"河添 悦昌B9-2, Q5-12"
612,1,1.0,アカ赤崎智P2-15○
613,2,1.0,"佐藤栄作P3-22○, P10-25"
614,1,1.0,森 純一郎A4-5
615,1,1.0,中山拓人P6-26○
616,1,1.0,P3-11
617,1,1.0,谷口友紀P10-12
618,1,1.0,C8:知識獲得・情報抽出(5)Zoom
619,1,1.0,カタ片岩 拓也P2-10○
620,2,1.0,"ChenP7-6, Jinhui"
621,1,1.0,中屋 和樹P2-14○
622,1,1.0,高橋 舞衣Q3-25○
623,2,1.0,"QuanQ6-11, HoangDanh"
624,1,1.0,イワ岩倉友哉C5-4
625,1,1.0,杉山雅和P8-1
626,1,1.0,E7-2
627,1,1.0,P3-21
628,1,1.0,P3-17
629,2,1.0,"RitvikH6-3○, Choudhary"
630,2,1.0,"野村理朗P4-10, P11-21"
631,1,1.0,田村鴻希A10-3○
632,3,1.6666666666666667,"P9-7, 中山功太B6-2, 谷本恒野P1-17"
633,2,1.5,"松井陽子E1-4, P3-2"
634,1,1.0,黒田 航P4-6○
635,2,1.0,"RomainD10-3○, Harang"
636,5,1.0,"Q3-1, P11-11, H7-2, H2-3, 船越孝太郎Q1-1"
637,1,1.0,コサ小斉平ひなD2-5○
638,2,1.0,"PH3-7, F2-5"
639,1,1.0,クシ久島務嗣B4-2○
640,2,1.0,"連慎治B11-3○, P3-26"
641,2,1.0,"Peifei, ZhuQ3-10"
642,2,1.0,"Shimizu, ShuichiroA8-4○"
643,1,1.0,キノ木下聖D10-3○
644,1,1.0,オゼ小関 健太郎A2-5○
645,1,1.0,船田 眞帆C3-2
646,2,1.0,"小林尚輝Q3-1, Q6-11"
647,1,1.0,佐野雅規P10-9
648,1,1.0,サガ佐賀健志P1-18○
649,1,1.0,フ 符家俊P9-2○
650,1,1.0,吉田 奈央Q2-18
651,1,1.0,平林照雄P6-8○
652,1,1.0,クマ熊谷賢P3-16
653,1,1.0,窪田 智徳D8-3
654,1,1.0,前原 太陽B7-3○
655,1,1.0,西川 竜矢P2-26
656,3,1.0,"Coyne, StevenC6-4, Q10-2○"
657,1,1.0,A8:機械翻訳(6)Zoom
658,1,1.0,クマ熊田孝恒Q7-5
659,1,1.0,H9:生成(4)
660,1,1.0,齋藤結P8-7○
661,1,1.0,若村浩明C6-3
662,2,1.0,"岡田 純子B9-4, Q1-13"
663,1,1.0,G8-3
664,3,1.6666666666666667,"P1-20, キヌ衣川 和尭P1-17, カワ河合 吉彦P1-17"
665,1,1.0,大山野乃子P11-10○
666,1,1.0,D7-2
667,2,1.0,"展示場, スポンサーイブニングH会場"
668,1,1.0,橋本航C11-4○
669,2,1.0,"PT3-15, PT2-14"
670,3,1.0,"Q1-18○, 稲葉 通将D7-1, Q4-22"
671,2,1.0,"Asada, MasakiP1-25"
672,1,1.0,ヒダ日髙昇平Q11-6
673,2,1.0,"Benjamin, HeinzerlingE1-3"
674,1,1.0,中島 京太郎D1-6○
675,1,1.0,C10:LLM構築
676,2,1.0,"Wei, HoujingP3-13"
677,1,1.0,ウダ宇田川拓真P8-11○
678,1,1.0,を用いた正則化手法
679,1,1.0,石川晴基B8-1
680,2,1.0,"スタイル分析, C2:評判・感情分析"
681,2,1.0,"トダ戸田隆道P5-5, P6-24"
682,1,1.0,宮本 遼人Q7-16○
683,7,1.2857142857142858,"P2-10, 趙 羽風A7-4○, Q3-16, P2-5○, Q8-17"
684,2,1.0,"P8-22, 桂井 麻里衣A3-4"
685,2,1.0,"GanbatP4-18○, Naranbuuvei"
686,3,1.3333333333333333,"Yuchang, ChengP2-11, ChengD3-2"
687,1,1.0,イシ石井愛P9-11○
688,1,1.0,池田 大雅P3-23○
689,1,1.0,A9:言語生成
690,1,1.0,平川 雅人P5-8
691,1,1.0,飯沼瑞稀C9-3○
692,1,1.0,大西孝宗P8-6○
693,1,1.0,一柳 壮綱P3-17○
694,1,1.0,近藤泰弘D5-1○
695,1,1.0,松原 茂Q9-4
696,2,1.0,"P7-14○, ハネ羽路悠斗P7-9"
697,1,1.0,A5:質問応答(1)Zoom
698,1,1.0,篠山学H2-4○
699,1,1.0,P7-7
700,2,1.0,"田口雄哉P2-8, P11-26"
701,1,1.0,加納保昌P1-9○
702,1,1.0,田森秀明B6-4
703,4,1.5,"Ehara, TerumasaQ10-13○, TerumasaP1-27○, TerumasaP3-14○"
704,1,1.0,H7:対話(4)
705,1,1.0,原田慎太朗A8-3○
706,1,1.0,(東北大/理研)
707,1,1.0,中江 俊博Q9-5
708,1,1.0,A2:機械翻訳(2)Zoom
709,1,1.0,P4-14
710,1,1.0,麻場直喜H9-4○
711,1,1.0,福野将人P8-12○
712,2,1.0,"Sharma, MeghaP7-4○"
713,1,1.0,マナ真鍋 章P8-18
714,1,1.0,ウダ宇田川拓真B4-1○
715,1,1.0,山田和志P9-26○
716,1,1.0,杉原壮一郎P1-22○
717,1,1.0,P1-14
718,1,1.0,小磯花絵D6-2
719,1,1.0,佐藤 岳大D7-4○
720,1,1.0,金井 美岬P6-16
721,1,1.0,P3-19
722,1,1.0,山田育矢Q6-7
723,1,1.0,P6-6
724,1,1.0,P7-16
725,1,1.0,佐藤 文一B8-5○
726,1,1.0,長谷部 陽一郎P3-8○
727,2,1.0,"P5-17○, 胡 尤佳P1-11"
728,1,1.0,スイ水門善之C4-3
729,2,1.0,"Q6-2○, 山崎 友大A2-1"
730,1,1.0,伊藤拓海(IHI)P3-3
731,1,1.0,伊藤 さとみB10-3○
732,1,1.0,オープニングH会場
733,1,1.0,D2-2
734,1,1.0,安藤翼P5-16○
735,1,1.0,飯塚慎也B10-5
736,1,1.0,アサ浅井学P5-7
737,1,1.0,中西 菜束萌D2-3
738,1,1.0,村田菜穂子P3-12
739,1,1.0,マル丸山京祐P10-12○
740,2,1.0,"P9-12○, イシ石井愛P3-18○"
741,1,1.0,田邉豊P9-4
742,1,1.0,松﨑 孝介P4-9
743,2,1.0,"Q5-23, 福本 文代Q5-8"
744,1,1.0,イヅ井筒順C1-5○
745,1,1.0,サク作本猛Q4-5○
746,2,1.0,"山田 康輔A6-3, Q9-22○"
747,1,1.0,北田 俊輔Q1-21
748,3,1.0,"笹野 遼平, ○山田 康輔, 武田 浩一"
749,1,1.0,ドイ土肥康輔P4-18○
750,1,1.0,大湖卓也P4-6
751,1,1.0,山崎智弘C7-1
752,1,1.0,荒沢 康平Q9-17○
753,1,1.0,カリ狩俣繁久B1-3
754,1,1.0,ナガ長井隆行P6-17
755,1,1.0,木村 賢C9-5
756,1,1.0,古谷克司P2-16
757,1,1.0,上原 大暉Q10-13○
758,1,1.0,秋山世治P3-7
759,1,1.0,西野涼子H11-1○
760,1,1.0,高岸 智D9-3
761,1,1.0,横尾拓未P9-3○
762,1,1.0,永野清仁H4-1
763,1,1.0,C7:音声言語処理
764,1,1.0,エベ江部 正周Q2-24○
765,1,1.0,島田 陽介Q2-7
766,1,1.0,本田 巧Q8-19
767,1,1.0,小林優佳B4-2
768,2,1.0,"P8-16○, 横山 響C9-1"
769,1,1.0,西山 大輝B6-5
770,1,1.0,PT4-4
771,1,1.0,Q3:機械学習(3)
772,1,1.0,田中リベカP1-12
773,1,1.0,岩城 諒P7-4○
774,1,1.0,H10:実世界接地
775,1,1.0,高瀬侑亮P6-21
776,1,1.0,カケ掛谷英紀P4-20
777,1,1.0,ヤノ矢野千紘P4-8○
778,2,1.0,"Q6-21, 千葉 祐弥Q1-18"
779,1,1.0,武並 佳輝B3-1○
780,1,1.0,須藤百香Q3-8○
781,1,1.0,林晃平D9-2
782,1,1.0,増川 哲太P9-7○
783,1,1.0,貞光九月A4-3
784,1,1.0,川原田将之P1-15○
785,1,1.0,シモ下山翔Q12-5○
786,1,1.0,東山 愛P3-20○
787,1,1.0,森田一P12-5○
788,1,1.0,張 辰聖子P6-5○
789,2,1.0,"Elmers, MikeyD9-6"
790,1,1.0,フナ船蔵 颯B1-2○
791,1,1.0,宮原英之E3-4
792,1,1.0,サク作田航平P9-3
793,1,1.0,P5-2
794,1,1.0,黒田航P4-4○
795,1,1.0,タム田村 晃裕Q2-14
796,1,1.0,澤柳 翔太B8-3○
797,1,1.0,E4-2
798,1,1.0,小野寺優P11-17○
799,1,1.0,宮城信P4-6
800,1,1.0,宮脇峻平P7-15
801,1,1.0,中谷響D4-4○
802,2,1.0,"He, XinqiP7-15"
803,1,1.0,高橋力斗B8-5○
804,1,1.0,オンライン懇親会Zoom
805,2,1.0,"Guo, LuP4-8○"
806,1,1.0,ツジ辻 航平P2-11○
807,1,1.0,今本 竜樹C2-1○
808,1,1.0,二宮 芳継Q6-6
809,1,1.0,村上夏輝B6-3○
811,1,1.0,德永由布子B4-5
812,1,1.0,岡野伸哉E8-1
813,1,1.0,ダイ代 勤P2-2○
814,2,1.0,"ShaodongD1-3○, Cui"
815,1,1.0,山田 喬Q8-2
816,1,1.0,近江崇宏P2-7○
817,1,1.0,which疑問文の節埋め込みの分析
818,1,1.0,ナガ永井良三E2-4
819,1,1.0,松原拓磨Q2-13○
820,2,1.0,"Q1-7, 小川 浩平D8-3"
821,1,1.0,安田圭志D10-1○
822,1,1.0,小島諒介P1-11
823,4,1.5,"Wu, JianminD8-3, XuanxinD11-4○, QiyuQ9-1"
824,7,1.2857142857142858,"Q9-11, Vasselli, Q4-20, JustinP3-7○, AdamP4-5○"
825,1,1.0,杉山弘晃C11-2
826,1,1.0,A10:埋め込み表現
827,1,1.0,Q7:社会と言語(4)
828,1,1.0,林直人P5-12
829,3,1.3333333333333333,"Hsieh, Shu-KaiP8-20, Shu-KaiQ9-9"
830,1,1.0,福田 有輝也Q3-3
831,2,1.5,"P5-10, ヒラ平尾努P5-9"
832,1,1.0,白井圭佑Q11-9○
833,2,1.0,"Seo, SukminB7-4"
834,1,1.0,キク菊田尚樹P3-18○
835,2,1.0,"Q12-6, 森村哲郎Q12-5"
836,1,1.0,井上 愛子D10-5
837,1,1.0,中野騰久P2-15
838,1,1.0,シバ柴克樹P8-25○
839,1,1.0,趙陽P1-1
840,1,1.0,岩田晟E7-2○
841,2,1.0,"C2-3○, コダ児玉貴志H1-3○"
842,1,1.0,山口 賢一Q5-13
843,1,1.0,大橋空C1-2○
844,1,1.0,橋本力C3-3
845,1,1.0,平野颯E3-1○
846,1,1.0,星野翔A2-1○
847,1,1.0,菅野 祐希P9-5○
848,1,1.0,星牟禮 健也D8-3
849,1,1.0,C9:意味解析(1)
850,3,1.6666666666666667,"P7-19, イト伊藤彰則P2-10, ノセ能勢隆P2-10"
851,1,1.0,笠原 璃音P9-1○
852,1,1.0,金崎 朝子D5-3
853,1,1.0,内田渉E2-1
854,1,1.0,岩倉 友哉P2-11
855,1,1.0,岡本悠希B5-5○
856,1,1.0,平松賢士C5-3
857,4,1.25,"D10-5○, ゼニ銭本 友樹D8-5, Q9-20, 土井惟成A9-4"
858,1,1.0,岡野 将大A6-4
859,1,1.0,金山 凜吾D4-3○
860,1,1.0,谷村華梨P5-2○
861,1,1.0,イバ井畑匠越C5-4○
862,2,1.0,"Matsumoto, YujiP10-8"
863,2,1.0,"PH2-2, PT2-2"
864,2,1.5,"P1-10, 中村誠Q7-9"
865,1,1.0,スワ諏訪 博彦P5-2
866,1,1.0,大杉 直也Q6-3
867,1,1.0,キヤ木山朔P10-3○
868,1,1.0,ナラ楢木悠士C8-5○
869,1,1.0,マキ蒔苗茉那D8-4○
870,1,1.0,タシ田代 寛治Q10-23○
871,2,1.0,"KazumasaQ6-13, Saito"
872,1,1.0,吉田晶Q10-6○
873,1,1.0,マチ町田秀輔P3-4○
874,2,1.0,"大槻 優佳B9-2, B9-3○"
875,1,1.0,C3-2
876,2,1.0,"Muhammad AliP9-3, Mahmood"
877,1,1.0,トダ戸田隆道Q12-6○
878,1,1.0,ミシ三島 輝瑠Q10-5○
879,1,1.0,カド角谷 あおいC8-3○
880,1,1.0,山崎 高弘E5-2○
881,2,1.0,"JaggiA6-4, Martin"
882,1,1.0,夏目やよいA5-1
883,1,1.0,中川聖一P8-1
884,1,1.0,阿部 宏幸C10-3
885,1,1.0,佐々木 翔大Q2-25
886,1,1.0,荒井 柚月P4-17○
887,1,1.0,堀尾海斗A7-5
888,1,1.0,山本真佑花D10-4○
889,1,1.0,乾孝司D5-2
890,2,1.0,"Sumita, EiichiroA4-4"
891,1,1.0,中村伊知哉P12-9
892,1,1.0,A1-3
893,1,1.0,鈴木丈慈Q9-13
894,1,1.0,田辺利文Q11-10
895,1,1.0,前原義明C1-3○
896,3,1.3333333333333333,"Yamada, YutaroQ9-3○, MasaruA8-4"
897,1,1.0,ハタ波多野 賢治Q8-23
898,1,1.0,中下咲帆P2-25○
899,1,1.0,大田尾 匠P6-10○
900,3,1.0,"村瀬 文彦C9-3, Q4-21, Q9-5"
901,1,1.0,渡邉 幸暉P8-17
902,2,1.0,"西田光甫C1-3○, A2-1"
903,1,1.0,ハシ橋口卓弥P4-11○
904,3,1.3333333333333333,"Q7-16, カス春日 瑛Q3-1, P3-16"
905,1,1.0,参加者交流イベント展示場
906,1,1.0,コ 胡尤佳P8-15○
907,1,1.0,シャ謝素春P9-22○
908,1,1.0,マチ町光二郎P3-7○
909,1,1.0,大畑和也Q1-11
910,2,1.0,"C4-5○, 遠藤 隆夫C4-3"
911,1,1.0,岡安一壽D6-5○
912,1,1.0,ミバ三林 亮太Q5-16○
913,1,1.0,加藤善大P10-13
915,1,1.0,B1-4
916,1,1.0,エン圓田彩乃H12-3○
917,2,1.0,"Solano, AlfredoP9-11"
918,3,1.6666666666666667,"P1-21, 荒瀬由紀D11-4, 近藤 海夏斗A9-1○"
919,2,1.0,"ナラ楢木悠士H11-5, P12-2○"
920,3,1.3333333333333333,"E4-2○, 岩本蘭A1-4○, D3-3"
921,1,1.0,長原一P3-3
922,1,1.0,ベケベケシュアンドレイP3-17
923,1,1.0,A10:機械翻訳(2)
924,1,1.0,森下皓文A4-1○
925,1,1.0,山田 竜彰P10-21○
926,1,1.0,中野 由加子P5-5○
927,2,1.0,"井上 正樹Q2-5, Q5-21"
928,3,1.0,"山下 紗苗D8-3, D10-6, D10-4○"
929,1,1.0,キノ木下翔太郎P2-2
930,1,1.0,フカ深澤祐援Q2-3
931,2,1.0,"P5-27, 藤倉将平P2-25"
932,1,1.0,A7:翻訳・LLM
933,2,1.0,"P11-10, 増山繁Q8-12"
934,1,1.0,黒田勇斗D8-2○
935,1,1.0,嘉本 名晋A3-4○
936,1,1.0,を使った効率化
937,1,1.0,黒澤友哉D3-1○
938,1,1.0,C7:知識獲得・情報抽出(4)Zoom
939,1,1.0,飯塚 康太B5-4○
940,1,1.0,A2-2
941,1,1.0,髙橋誠史B9-3
942,1,1.0,ファシリテーター
943,1,1.0,Park ByeongseonD2-3
944,1,1.0,進藤稜真P9-8○
945,1,1.0,西岡 竜生Q2-1○
946,2,1.0,"宮田 莉奈Q1-24J○, P9-8○"
947,1,1.0,ミウ三浦明波B6-2
948,2,1.5,"P3-5, 岩倉友哉Q6-5"
949,1,1.0,タカ高井公一P8-16○
950,1,1.0,ウメ梅沢知紀H9-4
951,1,1.0,モチ望月 翔太D8-3○
952,1,1.0,キツ喜連川優C7-1
953,1,1.0,前田若菜P9-18
954,2,1.0,"P4-24, ゴ 呉奇宇P1-26"
955,1,1.0,藤井巧朗P8-8○
956,1,1.0,イヅ井筒順P5-3○
957,1,1.0,P2-15
958,1,1.0,鈴木咲羅P6-5○
959,1,1.0,寺本優香P1-11○
960,1,1.0,C4:埋め込み表現(2)
961,2,1.0,"Iura, KotaQ3-20"
962,1,1.0,青野 広太郎P3-18○
963,1,1.0,森下雅晴Q9-11○
964,1,1.0,梶 佑輔P2-6
965,1,1.0,カド門井仁弥P4-19○
966,1,1.0,森松亜衣B5-5
967,2,1.0,"コマ古俣 槙山E7-4, D8-5○"
968,2,1.0,"Nikolova-Stoupak, IglikaP6-8○"
969,1,1.0,佐藤潤一A3-2
970,1,1.0,フジ藤井巧朗Q6-1○
971,1,1.0,オバ小畑文佳P2-27○
972,1,1.0,大杉了斗C8-2○
973,1,1.0,山本茉莉D4-3○
974,1,1.0,岡野賢二P9-4
975,1,2.0,F8-4
976,1,1.0,三上 燿輔B2-4○
977,2,1.5,"P2-5, 森田武史B9-3"
978,1,1.0,中尾 悠利子E5-5
979,1,1.0,Interaction-
980,1,1.0,鈴木就斗P11-22○
981,1,1.0,新保仁C5-3
982,1,1.0,谷口ジョイD4-4
983,1,1.0,叶高朋Q9-7○
984,1,1.0,本田友乃A7-4○
985,2,1.0,"Yawen, XueQ8-2"
986,1,1.0,宮本晃太郎C1-4
987,1,1.0,富田朝D2-2○
988,1,1.0,櫻川貴司E9-3
989,1,1.0,森 真幸C1-3
990,1,1.0,ニン任 晶B7-5
991,1,1.0,A4:LLM分析評価(3)
992,1,1.0,小林滉河A3-2
993,1,1.0,A6-2
994,2,1.0,"D6-4○, 川原 功司E3-4○"
995,1,1.0,浅野歴P2-5○
996,1,1.0,太田聖三郎P11-21○
997,1,1.0,カタ片岡裕雄B6-4
998,1,1.0,王 小天E6-2
999,1,1.0,山本 有起A8-3○
1000,1,1.0,シミ清水 聖司P6-1
1001,1,1.0,Q1:教育応用(1)
1002,1,1.0,Q4:言語資源・分析(4)
1003,1,1.0,亀山 京右D9-5○
1004,1,1.0,森川 裕介Q5-4
1005,1,1.0,大島 裕明Q5-16
1006,1,1.0,C8-3○
1007,2,1.0,"A9-3○, 伊藤拓海(東北大)B1-1"
1008,1,1.0,笠原智仁H8-4○
1009,1,1.0,山越 貴耀B4-2○
1010,1,1.0,丸山岳彦E1-1○
1011,1,1.0,福地 鈴佳C3-3
1012,1,1.0,山口裕人Q3-8
1013,2,1.0,"Zhou, YifeiA8-4○"
1014,1,1.0,オウ王藝臻Q11-7○
1015,1,1.0,ウツ宇都宮和希P9-1○
1016,1,1.0,森康久仁P9-3
1017,1,1.0,コジ小島 淳嗣P5-18○
1018,1,1.0,クリ栗生 紗希帆Q6-22○
1019,1,1.0,セツ薛 強P10-15○
1020,1,1.0,C8:教育応用(4)
1021,1,1.0,ヨシ吉岡詩織D5-1○
1022,1,1.0,松本武尊P4-12○
1023,1,1.0,加藤 直人P6-2
1024,1,1.0,ケヤ欅惇志P1-12○
1025,1,1.0,大杉了斗P11-10○
1026,1,1.0,C6:教育応用
1027,1,1.0,C12:言語処理応用(3)
1028,1,1.0,張 馨雲B6-6
1029,1,1.0,サカ酒井浩之D11-1
1030,1,1.0,安東里沙子A4-2
1031,1,1.0,伊藤眞里A5-1
1032,1,1.0,熊田 孝恒P9-21
1033,1,1.0,児嶋祥成P4-13
1034,1,1.0,高橋 晨成Q5-19○
1035,1,1.0,森田 亜由美B4-4
1036,1,1.0,近藤瑞希C1-2○
1037,1,1.0,吉田広顕P1-4
1038,3,1.3333333333333333,"Zhang, YingQ5-25J○, ZizhengP1-9○"
1039,1,1.0,森田祐介C6-3○
1040,1,1.0,ウサ宇佐美 まゆみD4-4
1041,1,1.0,小山正彦P5-9
1042,1,1.0,P1-13
1043,1,1.0,土井惟成C5-2○
1044,2,1.0,"サハ佐橋 優人D7-1, P9-9○"
1045,1,1.0,竹内 新Q7-15○
1046,2,1.5,"P9-14, キタ北田俊輔P6-14○"
1047,2,1.0,"PT3-5, PH4-8"
1048,1,1.0,本田涼太P9-1○
1049,1,1.0,コヒ小比田涼介A1-4
1050,1,1.0,小泉政利P6-10
1051,1,1.0,大江和彦P8-26
1052,1,1.0,山中 友貴A1-3
1053,1,1.0,上乃 聖P10-17
1054,1,1.0,佐藤 元紀P8-1
1055,1,1.0,山下 達雄P5-2
1056,2,1.0,"YANGQ8-4○, QI"
1057,1,1.0,A8-4
1058,1,1.0,山本覚Q9-1
1059,1,1.0,佐藤宏P11-8
1060,4,1.25,"P11-11○, P7-18, マエ前川在A9-2, P6-11○"
1061,1,1.0,G5-3
1062,1,1.0,ホリ堀内靖雄P4-15
1063,1,1.0,古山翔太P5-18○
1064,1,1.0,中辻 真Q1-4
1065,1,1.0,E11:教育応用
1066,1,2.0,略歴：
1067,1,1.0,ハセ長谷井 嬢P6-2
1068,1,1.0,イナ伊奈 拓郎P8-11
1069,1,1.0,深山 覚C7-2
1070,1,1.0,Q2:知識獲得・情報抽出(1)
1071,1,1.0,イベント選択器と文生成器の同時学習
1072,1,1.0,コシ越仲孝文A2-3
1073,1,1.0,C3:マルチモーダル(1)
1074,1,1.0,ホシ星野 翔Q6-18
1075,1,1.0,金田大海Q7-9○
1076,1,1.0,【A-Z】
1077,1,1.0,伊東 賢二P3-13
1078,1,1.0,森辰則P3-3
1079,1,1.0,吉藤 尚生B5-4
1080,1,1.0,木村周平C9-2
1081,1,1.0,伊藤眞里P12-8
1082,2,1.5,"加納保昌P6-2○, P6-9"
1083,1,1.0,P1-15
1084,1,1.0,タガ田川拓海P2-27
1085,2,1.0,"EnriqueP1-12, Reid"
1086,1,1.0,ウン海野 圭矢C8-2○
1087,1,1.0,クロージングA会場(メインホール)
1088,1,1.0,小林和馬C10-6○
1089,1,1.0,森信介 (京大)
1090,1,1.0,宮地航太P9-16○
1091,1,1.0,中島悠太P7-3
1092,1,1.0,井手竜也B4-2○
1093,1,1.0,アランニャ クラウスD7-1
1094,1,1.0,北野 尚樹B6-5○
1095,1,1.0,小原有以P9-16
1096,1,3.0,【タ行】
1097,1,1.0,伊藤 毅志D7-1
1098,1,1.0,永田亮 (甲南大)
1099,2,1.0,"Canasai, KruengkraiP10-3"
1100,1,1.0,大向 一輝E2-4
1101,1,1.0,小林哲生C3-6
1102,1,1.0,横野 光C6-4○
1103,1,1.0,P4-19
1104,1,1.0,角田美穂子E4-2
1105,2,1.0,"Tellols, DolçaE2-2○"
1106,2,1.0,"川上孝介H4-3, P11-3"
1107,1,1.0,藤野 沙也加P4-14○
1108,1,1.0,嶋村昌義P2-2
1109,1,1.0,森純一郎B6-3
1110,1,1.0,舟久保弘明P11-18
1111,1,1.0,現在の類型と課題
1112,1,1.0,ナル成岡 智也Q6-12○
1113,1,1.0,隅田飛鳥B6-2
1114,1,1.0,山崎 眞洋P10-5
1115,1,1.0,オバ小畑 文佳P3-6○
1116,1,1.0,G8-4
1117,1,1.0,長谷川拓C1-4○
1118,1,1.0,齊藤隆浩P4-22○
1119,1,1.0,大湖卓也D3-3
1120,1,1.0,キタ北研二A10-4
1121,1,1.0,ミナ皆川翔D1-3○
1122,1,1.0,コダ小滝 主紀Q9-8○
1123,1,1.0,福畠汐音P2-2○
1124,2,1.0,"SimoneQ9-15, Teufel"
1125,2,1.0,"YoungminB7-4, Baek"
1126,1,1.0,飯村 葵B2-1○
1127,1,1.0,PH2-15○
1128,1,1.0,ヤダ矢田竣太郎P5-12
1129,1,1.0,鈴木 啓太B3-6
1130,1,1.0,松本 忠博P1-18
1131,1,1.0,菅原 陸D9-3
1132,1,1.0,安部 夏樹P10-14
1133,1,1.0,大村 舞B10-4
1134,2,1.0,"D8-1, ウシ牛久祥孝P5-13"
1135,1,1.0,ヨナ与那覇 竜馬Q10-4○
1136,1,1.0,イワ岩井千妃呂A3-5
1137,1,1.0,叶内晨P10-7
1138,1,1.0,西川 純平E9-4○
1139,1,1.0,エモ江本 駿P6-1
1140,2,1.0,"Gashteovski, KirilP9-20"
1141,1,1.0,長門 亜優奈A10-5○
1142,1,1.0,三野 星弥D4-3
1143,1,1.0,ヤス安田有希Q3-11○
1144,1,1.0,P1-9
1145,2,1.0,"JUNFU, DENGP4-20○"
1146,1,1.0,田中 宏治Q10-13
1147,1,1.0,A8:翻訳(4)
1148,1,1.0,坂根亜美Q7-8
1149,1,1.0,シイ椎名広光P4-13
1150,1,1.0,ナカ中井 紫音D1-5○
1151,1,1.0,川原田将之Q4-7○
1152,1,1.0,杉山 雅和P5-15
1153,2,1.0,"Joseph, ForanQ5-4"
1154,1,1.0,シノ篠崎隆志P9-26
1155,1,1.0,鈴木 脩司A2-3
1156,1,1.0,大西恒彰E8-2
1157,1,1.0,高橋舞衣P9-16
1158,1,1.0,淺井 二千夏P9-21
1159,1,1.0,磯野真之介D4-5
1160,1,1.0,有田隆也E7-4
1161,2,1.0,"Ishii, MasashiP10-8"
1162,1,1.0,田中 悠介C1-3
1163,1,1.0,白井穂乃D11-2
1164,1,1.0,森田 隼功Q2-14○
1165,1,1.0,野田直哉P10-21○
1166,1,1.0,イイ飯田 愛結P4-12○
1167,1,1.0,森尾学A4-1
1168,1,1.0,窪田愛E3-5
1169,1,1.0,乾 孝司E3-5
1170,1,1.0,西川勇太P8-15
1171,1,1.0,黒田正孝A5-1
1172,1,1.0,西田 遼B5-1○
1173,1,1.0,加藤秀佳E1-4○
1174,1,1.0,データの削除による識別精度の改善
1175,1,1.0,小川 哲司C7-2
1176,1,1.0,岡田光弘A4-2
1177,1,1.0,山西 宏平D9-3
1178,1,1.0,ハナ花田 智洋Q5-14
1179,1,1.0,清水博文B6-1○
1180,1,1.0,柏原 功太郎C4-1○
1181,2,1.5,"吉野幸一郎P2-9, P7-17"
1182,1,1.0,オダ小田康平A10-5○
1183,1,1.0,鈴木雅人P11-2○
1184,2,1.5,"P2-9, 田中英輝A2-3"
1185,1,1.0,岩成達哉P10-7
1186,1,1.0,神崎 雄介D9-3
1187,1,1.0,タキ瀧 雅人A6-6
1188,1,1.0,H11:言語処理応用(2)
1189,1,1.0,田中 幹大Q3-10
1190,1,1.0,鈴木 雅人Q5-18○
1191,1,1.0,塩塚 勇気P10-5
1192,1,1.0,ソガ十河泰弘A4-1
1193,1,1.0,佐藤匠真P7-7○
1194,1,1.0,サク佐久間 航也Q1-10○
1195,1,1.0,コ 胡尤佳A4-2○
1196,1,1.0,P3-3
1197,1,1.0,株式会社アドバンスト・メディア
1198,2,1.0,"D11-2○, 大村和正C2-3"
1199,1,1.0,矢野 大地Q7-3○
1200,1,1.0,クボ久保 健治C5-6
1201,1,1.0,ニッ新田 直弘P4-8○
1202,1,1.0,ヒロ廣瀬 万響A1-2○
1203,1,1.0,李康穎P2-6○
1204,3,1.6666666666666667,"P9-12, P3-18, 鈴木久美A6-3"
1205,1,1.0,高橋洸丞P4-7○
1206,1,1.0,髙野志歩P10-9
1207,1,1.0,新保 彰人P5-10○
1208,1,1.0,山田祐也D9-2○
1209,1,1.0,大南 英理B7-4○
1210,1,1.0,タキ滝口哲也P8-9
