Community_ID,Size,Avg_Papers,Top_Authors
548,1,1.0,佐藤 杏奈E8-4○
549,1,1.0,ヒガ東 陽介Q7-18
550,1,1.0,渡邉 幸暉P8-17
551,2,1.0,"Maudslay, Rowan HallQ9-15○"
552,1,1.0,市野 敬介C5-6
553,1,1.0,小田 幹雄P6-4
554,1,1.0,飯沼 瑞稀B2-5○
555,1,1.0,佐々木 佑A1-6○
556,1,1.0,鈴木 陽登P4-24○
557,1,1.0,エハ江原 暉将P1-24○
558,1,1.0,クワ桒原 龍生P7-2○
559,1,1.0,國部 克彦E5-5
560,1,1.0,ノム野村 理朗E2-2
561,2,1.0,"Yang, BomingQ3-5"
562,1,1.0,石井 雄隆P3-2
563,1,1.0,西村 由希子P6-1
564,1,1.0,阿部 晃弥Q7-5○
565,1,1.0,島田 宗昭P3-19
566,1,1.0,河野 真有香P4-11○
567,1,1.0,モミ籾井 裕貴Q2-15○
568,1,1.0,青山 拓生C7-5○
569,1,1.0,安田 卓矢A8-6
570,1,1.0,鈴木 刀磨Q2-12○
571,1,1.0,アカ赤田 直弥C5-5○
572,1,1.0,カト加藤 明彦Q6-18○
573,1,1.0,イシ石井 愛Q7-1○
574,1,1.0,トオ遠田 哲史P4-16○
575,1,1.0,中間 康文Q5-24J
576,2,1.0,"B8-2○, 林 純子E3-2"
577,1,1.0,ミバ三林 亮太Q5-16○
578,1,1.0,植田 暢大Q7-13
579,1,1.0,大西 朔永P3-11○
580,1,1.0,惟高 日向Q1-24J
581,1,1.0,岩成 達哉Q10-8
582,1,1.0,石本 祐一B9-5
583,1,1.0,小野寺 優Q6-23○
584,1,1.0,中川 敦寛P3-19
585,1,1.0,高木 聡一郎Q2-8
586,1,1.0,タハ田原 英一A3-3
587,1,1.0,ツボ坪井 祥吾P4-21○
588,1,1.0,中澤 初穂Q3-25
589,1,1.0,マシ益子 怜C9-5○
590,1,1.0,坂田 将樹Q2-17
591,1,1.0,ワガ和賀 正樹P8-20
592,1,1.0,内藤 悠Q2-25○
593,2,1.0,"Tolmachev, ArsenyQ5-6"
594,1,1.0,クラ倉田 岳人P7-4
595,1,1.0,西脇 靖紘Q1-24J
596,1,1.0,ノナ野中 賢也E7-3
597,1,1.0,A10:機械翻訳(2)
598,3,1.0,"Q9-12, 加藤 芳秀Q1-22, Q6-10"
599,1,1.0,下平 英寿B10-1
600,1,1.0,山田 竜彰P10-21○
601,1,1.0,中野 由加子P5-5○
602,1,1.0,嘉本 名晋A3-4○
603,1,1.0,桜井 駿A2-4
604,1,1.0,リ 李 晃伸P10-17
605,2,1.0,"D8-5○, コマ古俣 槙山E7-4"
606,1,1.0,吉野 草太E10-5○
607,1,1.0,山口 真P9-12○
608,1,1.0,ナリ成松 宏美Q8-4
609,1,1.0,坂田 一郎A4-5
610,1,1.0,飯塚 康太B5-4○
611,1,1.0,坂部 立P7-9○
612,1,1.0,オニ鬼塚 真P5-3
613,1,1.0,松林 優一郎Q6-8
614,1,1.0,三田寺 聖E7-4
615,1,1.0,劉 婧怡C6-6○
616,1,1.0,ササ笹川 慶人Q3-2○
617,1,1.0,西岡 竜生Q2-1○
618,1,1.0,山田 育矢P6-24J
619,1,1.0,テシ勅使河原 優B6-4
620,1,1.0,川島 貴大Q9-21
621,1,1.0,長澤 春希P9-19
622,1,1.0,藤本 竜也Q3-18○
623,1,1.0,伊東 和香P7-14○
624,1,1.0,テラ寺井 孝則A3-3○
625,1,1.0,ウノ宇野 毅明Q7-21
626,1,1.0,モチ望月 翔太D8-3○
627,1,1.0,板津 木綿子P7-15
628,1,1.0,【ヤ行】
629,1,1.0,木村 理加P3-5
630,1,1.0,メグ目黒 巧巳A3-6
631,2,1.0,"YANGQ8-4○, QI"
632,2,1.0,"Zhang, YingQ5-25J○"
633,1,1.0,山本 貴之B6-3○
634,1,1.0,青野 広太郎P3-18○
635,1,1.0,鈴木 秀佳C3-2
636,1,1.0,梶 佑輔P2-6
637,1,1.0,酒造 正樹P3-21○
638,1,1.0,【ラ行】
639,1,1.0,関井 大気Q8-11○
640,1,1.0,柴田 大作P3-19○
641,1,1.0,三上 燿輔B2-4○
642,1,1.0,中尾 悠利子E5-5
643,2,1.0,"Yawen, XueQ8-2"
644,1,1.0,懇親会長崎出島ワーフ
645,1,1.0,松田 源立P2-14
646,1,1.0,中村 仁C8-1○
647,1,1.0,榎本 昌文Q4-14
648,1,1.0,三輪 祥太郎C5-4
649,1,1.0,ミツ參木 裕之Q10-14
650,1,1.0,森 真幸C1-3
651,1,1.0,鎌田 理久D9-3
652,1,1.0,ニン任 晶B7-5
653,1,1.0,服部 清志B1-6○
654,1,1.0,梶山 朋子Q7-15
655,1,1.0,白石 暖哉B9-2
656,1,1.0,スエ末永 幸平P8-20
657,1,1.0,中村 格士B6-4
658,1,1.0,王 小天E6-2
659,1,1.0,大鹿 雅史P9-22○
660,1,1.0,大橋 巧P6-18○
661,1,1.0,マツ松井 暉E4-2
662,1,1.0,山本 有起A8-3○
663,1,1.0,シミ清水 聖司P6-1
664,1,1.0,【ナ行】
665,1,1.0,キン金 杜A8-5
666,1,1.0,キョ姜 菁菁D8-6
667,1,1.0,フワ不破 慎之介Q9-5
668,1,1.0,亀山 京右D9-5○
669,1,1.0,森川 裕介Q5-4
670,1,1.0,森本 仁Q3-21○
671,1,1.0,捧 蓮C5-4○
672,1,1.0,長井 隆行Q1-18
673,1,1.0,金澤 爽太郎Q3-5
674,1,1.0,土井 惟成E7-2○
675,1,1.0,ジト治徳 大介A3-6
676,1,1.0,大島 裕明Q5-16
677,1,1.0,宮川 創E1-6○
678,1,1.0,山木 良輔D5-5
679,1,1.0,山越 貴耀B4-2○
680,1,1.0,松浦 孝平P5-20
681,1,1.0,福地 鈴佳C3-3
682,1,1.0,増田 英孝P10-8
683,1,1.0,相田 満E4-3
684,1,1.0,前田 ありさP4-10○
685,1,1.0,高梨 大Q5-16
686,1,1.0,横尾 修平Q3-10○
687,1,1.0,須貝 フィリップE5-5○
688,1,1.0,原 知正A5-1
689,1,1.0,コウ江 俊锋A7-1
690,1,1.0,青山 敦Q2-24
691,1,1.0,コジ小島 淳嗣P5-18○
692,1,1.0,石川 晴基Q9-1
693,1,1.0,クリ栗生 紗希帆Q6-22○
694,1,1.0,セツ薛 強P10-15○
695,1,1.0,石井 太河Q9-2○
696,1,1.0,加藤 直人P6-2
697,1,1.0,C6:教育応用
698,1,1.0,竹尾 匡貴P9-17○
699,1,1.0,張 馨雲B6-6
700,1,1.0,坂本 充生Q4-11○
701,1,1.0,森 浩太P9-13
702,1,1.0,大澤 博隆D7-1
703,1,1.0,ユア湯浅 晃A3-3
704,1,1.0,宇都宮 和希P3-14○
705,1,1.0,森田 亜由美B4-4
706,1,1.0,熊田 孝恒P9-21
707,1,1.0,イン尹 子旗Q8-24○
708,1,1.0,高橋 晨成Q5-19○
709,1,1.0,呂 博軒Q3-14○
710,1,1.0,ウサ宇佐美 まゆみD4-4
711,1,1.0,竹内 新Q7-15○
712,1,1.0,高丸 圭一P8-10
713,1,1.0,カツ勝野 雅央P3-15
714,1,1.0,田中 稔也C9-2○
715,1,1.0,沼屋 征海P9-10○
716,1,1.0,平子 潤P8-17
717,1,1.0,吉川 雄一郎D4-3
718,1,1.0,清水 美緒奈E3-2○
719,1,1.0,原田 達也Q3-5
720,1,1.0,ソワ曽和 晃太郎D1-2○
721,1,1.0,山中 友貴A1-3
722,1,1.0,大木 哲史P2-10
723,1,1.0,西田 拳C8-5
724,1,1.0,上松 大輝E4-3○
725,1,1.0,進藤 裕之B9-2
726,1,1.0,上乃 聖P10-17
727,1,1.0,小林 颯介C8-4
728,1,1.0,佐藤 元紀P8-1
729,1,1.0,山下 達雄P5-2
730,1,1.0,【マ行】
731,1,1.0,小原 涼馬A1-5
732,1,1.0,松井 悠太D5-5○
24,1,1.0,秋本 一樹A4-3○
